"REF_DATE","GEO","DGUID","Industry","Business dynamics measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-07","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Opening businesses","Number","223","units","0","v1203705305","16.3.2","","x","","","0"
"2020-08","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Opening businesses","Number","223","units","0","v1203705305","16.3.2","","x","","","0"
"2019-01","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Continuing businesses","Number","223","units","0","v1203705306","16.3.3","","x","","","0"
"2019-02","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Continuing businesses","Number","223","units","0","v1203705306","16.3.3","","x","","","0"
"2019-03","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Continuing businesses","Number","223","units","0","v1203705306","16.3.3","","x","","","0"
"2019-04","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Continuing businesses","Number","223","units","0","v1203705306","16.3.3","","x","","","0"
"2019-05","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Continuing businesses","Number","223","units","0","v1203705306","16.3.3","","x","","","0"
"2019-06","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Continuing businesses","Number","223","units","0","v1203705306","16.3.3","","x","","","0"
"2019-07","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Continuing businesses","Number","223","units","0","v1203705306","16.3.3","","x","","","0"
"2019-08","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Continuing businesses","Number","223","units","0","v1203705306","16.3.3","","x","","","0"
"2019-09","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Continuing businesses","Number","223","units","0","v1203705306","16.3.3","","x","","","0"
"2019-10","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Continuing businesses","Number","223","units","0","v1203705306","16.3.3","","x","","","0"
"2019-11","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Continuing businesses","Number","223","units","0","v1203705306","16.3.3","","x","","","0"
"2019-12","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Continuing businesses","Number","223","units","0","v1203705306","16.3.3","","x","","","0"
"2020-01","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Continuing businesses","Number","223","units","0","v1203705306","16.3.3","","x","","","0"
"2020-02","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Continuing businesses","Number","223","units","0","v1203705306","16.3.3","","x","","","0"
"2020-03","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Continuing businesses","Number","223","units","0","v1203705306","16.3.3","","x","","","0"
"2020-04","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Continuing businesses","Number","223","units","0","v1203705306","16.3.3","","x","","","0"
"2020-05","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Continuing businesses","Number","223","units","0","v1203705306","16.3.3","","x","","","0"
"2020-06","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Continuing businesses","Number","223","units","0","v1203705306","16.3.3","","x","","","0"
"2020-07","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Continuing businesses","Number","223","units","0","v1203705306","16.3.3","","x","","","0"
"2020-08","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Continuing businesses","Number","223","units","0","v1203705306","16.3.3","","x","","","0"
"2019-01","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Closing businesses","Number","223","units","0","v1203705307","16.3.4","","x","","","0"
"2019-02","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Closing businesses","Number","223","units","0","v1203705307","16.3.4","","x","","","0"
"2019-03","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Closing businesses","Number","223","units","0","v1203705307","16.3.4","","x","","","0"
"2019-04","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Closing businesses","Number","223","units","0","v1203705307","16.3.4","","x","","","0"
"2019-05","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Closing businesses","Number","223","units","0","v1203705307","16.3.4","","x","","","0"
"2019-06","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Closing businesses","Number","223","units","0","v1203705307","16.3.4","","x","","","0"
"2019-07","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Closing businesses","Number","223","units","0","v1203705307","16.3.4","","x","","","0"
"2019-08","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Closing businesses","Number","223","units","0","v1203705307","16.3.4","","x","","","0"
"2019-09","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Closing businesses","Number","223","units","0","v1203705307","16.3.4","","x","","","0"
"2019-10","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Closing businesses","Number","223","units","0","v1203705307","16.3.4","","x","","","0"
"2019-11","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Closing businesses","Number","223","units","0","v1203705307","16.3.4","","x","","","0"
"2019-12","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Closing businesses","Number","223","units","0","v1203705307","16.3.4","","x","","","0"
"2020-01","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Closing businesses","Number","223","units","0","v1203705307","16.3.4","","x","","","0"
"2020-02","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Closing businesses","Number","223","units","0","v1203705307","16.3.4","","x","","","0"
"2020-03","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Closing businesses","Number","223","units","0","v1203705307","16.3.4","","x","","","0"
"2020-04","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Closing businesses","Number","223","units","0","v1203705307","16.3.4","","x","","","0"
"2020-05","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Closing businesses","Number","223","units","0","v1203705307","16.3.4","","x","","","0"
"2020-06","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Closing businesses","Number","223","units","0","v1203705307","16.3.4","","x","","","0"
"2020-07","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Closing businesses","Number","223","units","0","v1203705307","16.3.4","","x","","","0"
"2020-08","Ontario ","2016A000235","Mining, quarrying, and oil and gas extraction [21]","Closing businesses","Number","223","units","0","v1203705307","16.3.4","","x","","","0"
"2019-01","Ontario ","2016A000235","Utilities [22]","Active businesses","Number","223","units","0","v1203705308","16.4.1","309","","","","0"
"2019-02","Ontario ","2016A000235","Utilities [22]","Active businesses","Number","223","units","0","v1203705308","16.4.1","309","","","","0"
"2019-03","Ontario ","2016A000235","Utilities [22]","Active businesses","Number","223","units","0","v1203705308","16.4.1","310","","","","0"
"2019-04","Ontario ","2016A000235","Utilities [22]","Active businesses","Number","223","units","0","v1203705308","16.4.1","315","","","","0"
"2019-05","Ontario ","2016A000235","Utilities [22]","Active businesses","Number","223","units","0","v1203705308","16.4.1","313","","","","0"
"2019-06","Ontario ","2016A000235","Utilities [22]","Active businesses","Number","223","units","0","v1203705308","16.4.1","322","","","","0"
"2019-07","Ontario ","2016A000235","Utilities [22]","Active businesses","Number","223","units","0","v1203705308","16.4.1","315","","","","0"
"2019-08","Ontario ","2016A000235","Utilities [22]","Active businesses","Number","223","units","0","v1203705308","16.4.1","310","","","","0"
"2019-09","Ontario ","2016A000235","Utilities [22]","Active businesses","Number","223","units","0","v1203705308","16.4.1","310","","","","0"
"2019-10","Ontario ","2016A000235","Utilities [22]","Active businesses","Number","223","units","0","v1203705308","16.4.1","306","","","","0"
"2019-11","Ontario ","2016A000235","Utilities [22]","Active businesses","Number","223","units","0","v1203705308","16.4.1","301","","","","0"
"2019-12","Ontario ","2016A000235","Utilities [22]","Active businesses","Number","223","units","0","v1203705308","16.4.1","297","","","","0"
"2020-01","Ontario ","2016A000235","Utilities [22]","Active businesses","Number","223","units","0","v1203705308","16.4.1","303","","","","0"
"2020-02","Ontario ","2016A000235","Utilities [22]","Active businesses","Number","223","units","0","v1203705308","16.4.1","298","","","","0"
"2020-03","Ontario ","2016A000235","Utilities [22]","Active businesses","Number","223","units","0","v1203705308","16.4.1","290","","","","0"
"2020-04","Ontario ","2016A000235","Utilities [22]","Active businesses","Number","223","units","0","v1203705308","16.4.1","277","","","","0"
"2020-05","Ontario ","2016A000235","Utilities [22]","Active businesses","Number","223","units","0","v1203705308","16.4.1","284","","","","0"
"2020-06","Ontario ","2016A000235","Utilities [22]","Active businesses","Number","223","units","0","v1203705308","16.4.1","281","","","","0"
"2020-07","Ontario ","2016A000235","Utilities [22]","Active businesses","Number","223","units","0","v1203705308","16.4.1","268","","","","0"
"2020-08","Ontario ","2016A000235","Utilities [22]","Active businesses","Number","223","units","0","v1203705308","16.4.1","280","","","","0"
"2019-01","Ontario ","2016A000235","Utilities [22]","Opening businesses","Number","223","units","0","v1203705309","16.4.2","","x","","","0"
"2019-02","Ontario ","2016A000235","Utilities [22]","Opening businesses","Number","223","units","0","v1203705309","16.4.2","","x","","","0"
"2019-03","Ontario ","2016A000235","Utilities [22]","Opening businesses","Number","223","units","0","v1203705309","16.4.2","","x","","","0"
"2019-04","Ontario ","2016A000235","Utilities [22]","Opening businesses","Number","223","units","0","v1203705309","16.4.2","","x","","","0"
"2019-05","Ontario ","2016A000235","Utilities [22]","Opening businesses","Number","223","units","0","v1203705309","16.4.2","","x","","","0"
"2019-06","Ontario ","2016A000235","Utilities [22]","Opening businesses","Number","223","units","0","v1203705309","16.4.2","","x","","","0"
"2019-07","Ontario ","2016A000235","Utilities [22]","Opening businesses","Number","223","units","0","v1203705309","16.4.2","","x","","","0"
"2019-08","Ontario ","2016A000235","Utilities [22]","Opening businesses","Number","223","units","0","v1203705309","16.4.2","","x","","","0"
"2019-09","Ontario ","2016A000235","Utilities [22]","Opening businesses","Number","223","units","0","v1203705309","16.4.2","","x","","","0"
"2019-10","Ontario ","2016A000235","Utilities [22]","Opening businesses","Number","223","units","0","v1203705309","16.4.2","","x","","","0"
"2019-11","Ontario ","2016A000235","Utilities [22]","Opening businesses","Number","223","units","0","v1203705309","16.4.2","","x","","","0"
